Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,RawSymbol,YahooSymbol
2013-09-16,32.0,33.0,31.350000381469727,31.43000030517578,25.02474594116211,2300,0.0,0.0,SAIC,SAIC
2013-09-17,30.81999969482422,30.81999969482422,30.81999969482422,30.81999969482422,24.5390625,100,0.0,0.0,SAIC,SAIC
2013-09-18,31.100000381469727,31.26000022888184,30.07999992370605,30.59000015258789,24.355934143066406,2800,0.0,0.0,SAIC,SAIC
2013-09-19,30.299999237060547,30.36000061035156,29.5,29.51000022888184,23.49603271484375,12100,0.0,0.0,SAIC,SAIC
2013-09-20,29.600000381469727,29.790000915527344,29.399999618530277,29.790000915527344,23.718971252441406,16800,0.0,0.0,SAIC,SAIC
2013-09-23,29.799999237060547,30.200000762939453,29.780000686645508,30.0,23.886173248291016,13900,0.0,0.0,SAIC,SAIC
2013-09-24,30.0,30.25,29.950000762939453,30.18000030517578,24.029483795166016,14100,0.0,0.0,SAIC,SAIC
2013-09-25,30.229999542236328,31.0,30.0,31.0,24.682376861572266,9400,0.0,0.0,SAIC,SAIC
2013-09-26,30.690000534057617,34.41999816894531,30.5,34.0,27.070995330810547,7900,0.0,0.0,SAIC,SAIC
2013-09-27,33.68000030517578,35.790000915527344,33.66999816894531,35.25,28.066255569458008,243300,0.0,0.0,SAIC,SAIC
2013-09-30,36.0,37.5,33.04999923706055,33.75,26.871946334838867,955200,0.0,0.0,SAIC,SAIC
2013-10-01,33.52000045776367,35.18000030517578,31.520000457763672,33.79999923706055,26.911754608154297,1483500,0.0,0.0,SAIC,SAIC
2013-10-02,33.540000915527344,34.5,32.90999984741211,33.150001525878906,26.394222259521484,633700,0.0,0.0,SAIC,SAIC
2013-10-03,33.75,33.790000915527344,33.06999969482422,33.689998626708984,26.82417678833008,678800,0.0,0.0,SAIC,SAIC
2013-10-04,32.93000030517578,33.4900016784668,32.279998779296875,32.7599983215332,26.08369827270508,686900,0.0,0.0,SAIC,SAIC
2013-10-07,32.18000030517578,33.04999923706055,32.0,32.84000015258789,26.14739799499512,837800,0.0,0.0,SAIC,SAIC
2013-10-08,32.16999816894531,33.099998474121094,31.170000076293945,32.4900016784668,25.868730545043945,772000,0.0,0.0,SAIC,SAIC
2013-10-09,32.18000030517578,33.09000015258789,31.540000915527344,32.86000061035156,26.16332054138184,394500,0.0,0.0,SAIC,SAIC
2013-10-10,32.650001525878906,33.349998474121094,32.369998931884766,33.279998779296875,26.72544860839844,536700,0.28,0.0,SAIC,SAIC
2013-10-11,32.849998474121094,33.40999984741211,32.349998474121094,33.209999084472656,26.66923713684082,577900,0.0,0.0,SAIC,SAIC
2013-10-14,33.220001220703125,33.75,32.90999984741211,33.560001373291016,26.950313568115234,385300,0.0,0.0,SAIC,SAIC
2013-10-15,33.29999923706055,33.7400016784668,32.70000076293945,33.52000045776367,26.91818618774414,809000,0.0,0.0,SAIC,SAIC
2013-10-16,33.34000015258789,33.630001068115234,33.040000915527344,33.40999984741211,26.829853057861328,360100,0.0,0.0,SAIC,SAIC
2013-10-17,33.099998474121094,33.66999816894531,33.0,33.47999954223633,26.88605690002441,208100,0.0,0.0,SAIC,SAIC
2013-10-18,33.75,33.75,33.15999984741211,33.560001373291016,26.950313568115234,314400,0.0,0.0,SAIC,SAIC
2013-10-21,33.560001373291016,34.029998779296875,33.5,33.880001068115234,27.207290649414062,311700,0.0,0.0,SAIC,SAIC
2013-10-22,33.900001525878906,34.310001373291016,33.720001220703125,34.25,27.50441551208496,215700,0.0,0.0,SAIC,SAIC
2013-10-23,33.939998626708984,34.81999969482422,33.939998626708984,34.65999984741211,27.83366584777832,119000,0.0,0.0,SAIC,SAIC
2013-10-24,34.59000015258789,35.0,34.20000076293945,34.91999816894531,28.042455673217773,82600,0.0,0.0,SAIC,SAIC
2013-10-25,35.0,35.2599983215332,34.70000076293945,35.18000030517578,28.25124740600586,85000,0.0,0.0,SAIC,SAIC
2013-10-28,35.04999923706055,36.15999984741211,35.0,36.09999847412109,28.99005126953125,325200,0.0,0.0,SAIC,SAIC
2013-10-29,35.97999954223633,36.56999969482422,35.630001068115234,36.09999847412109,28.99005126953125,223600,0.0,0.0,SAIC,SAIC
2013-10-30,36.900001525878906,36.959999084472656,35.380001068115234,36.31999969482422,29.166728973388672,225600,0.0,0.0,SAIC,SAIC
2013-10-31,36.13999938964844,37.0,34.2599983215332,35.25,28.307466506958008,581300,0.0,0.0,SAIC,SAIC
2013-11-01,35.0,35.63999938964844,34.61000061035156,35.439998626708984,28.46003532409668,251500,0.0,0.0,SAIC,SAIC
2013-11-04,35.5,35.70000076293945,34.13999938964844,35.54999923706055,28.548383712768555,259500,0.0,0.0,SAIC,SAIC
2013-11-05,35.310001373291016,35.900001525878906,34.63999938964844,35.61000061035156,28.596559524536133,269200,0.0,0.0,SAIC,SAIC
2013-11-06,35.65999984741211,35.93000030517578,35.13999938964844,35.38999938964844,28.41988182067871,141300,0.0,0.0,SAIC,SAIC
2013-11-07,35.619998931884766,36.66999816894531,34.66999816894531,36.13999938964844,29.022172927856445,404300,0.0,0.0,SAIC,SAIC
2013-11-08,36.11000061035156,36.29999923706055,35.540000915527344,36.20000076293945,29.070362091064453,168900,0.0,0.0,SAIC,SAIC
2013-11-11,36.08000183105469,36.619998931884766,36.08000183105469,36.470001220703125,29.287181854248047,139300,0.0,0.0,SAIC,SAIC
2013-11-12,36.400001525878906,36.83000183105469,36.08000183105469,36.66999816894531,29.44779586791992,149400,0.0,0.0,SAIC,SAIC
2013-11-13,36.31999969482422,38.61000061035156,36.31999969482422,38.380001068115234,30.82100486755371,258400,0.0,0.0,SAIC,SAIC
