Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,RawSymbol,YahooSymbol
2000-01-03,11.5,11.5,10.5,10.90625,6.912115097045898,1150000,0.0,0.0,WSM,WSM
2000-01-04,10.875,10.875,10.4375,10.5625,6.694252014160156,819200,0.0,0.0,WSM,WSM
2000-01-05,10.53125,10.625,10.28125,10.625,6.7338643074035645,1192000,0.0,0.0,WSM,WSM
2000-01-06,8.75,8.84375,8.25,8.5,5.38709020614624,16286000,0.0,0.0,WSM,WSM
2000-01-07,8.5625,8.734375,8.09375,8.359375,5.2979655265808105,8594000,0.0,0.0,WSM,WSM
2000-01-10,8.5,8.640625,8.3125,8.640625,5.4762139320373535,3294000,0.0,0.0,WSM,WSM
2000-01-11,8.625,8.765625,8.59375,8.6875,5.505922794342041,2456000,0.0,0.0,WSM,WSM
2000-01-12,8.625,8.6875,8.375,8.4375,5.347476482391357,2912000,0.0,0.0,WSM,WSM
2000-01-13,8.625,8.75,8.34375,8.53125,5.406895160675049,1522400,0.0,0.0,WSM,WSM
2000-01-14,8.5625,8.71875,8.5,8.5625,5.426701545715332,1647600,0.0,0.0,WSM,WSM
2000-01-18,8.6875,9.25,8.59375,8.890625,5.634659767150879,2048800,0.0,0.0,WSM,WSM
2000-01-19,9.0625,9.375,8.984375,9.359375,5.931741237640381,3440000,0.0,0.0,WSM,WSM
2000-01-20,9.34375,9.359375,9.015625,9.140625,5.793104648590088,2512800,0.0,0.0,WSM,WSM
2000-01-21,9.15625,9.1875,8.96875,8.984375,5.6940741539001465,1072400,0.0,0.0,WSM,WSM
2000-01-24,9.046875,9.15625,8.921875,8.921875,5.654463768005371,1320400,0.0,0.0,WSM,WSM
2000-01-25,8.890625,8.90625,8.4375,8.609375,5.45641040802002,1085200,0.0,0.0,WSM,WSM
2000-01-26,8.640625,8.65625,8.15625,8.265625,5.238550186157227,1014400,0.0,0.0,WSM,WSM
2000-01-27,8.21875,8.25,7.6875,7.78125,4.931563854217529,2920800,0.0,0.0,WSM,WSM
2000-01-28,7.828125,8.015625,7.65625,7.875,4.990979194641113,1341200,0.0,0.0,WSM,WSM
2000-01-31,7.875,8.0,7.65625,7.921875,5.020689010620117,1486800,0.0,0.0,WSM,WSM
2000-02-01,7.96875,8.140625,7.9375,8.09375,5.129617691040039,1652800,0.0,0.0,WSM,WSM
2000-02-02,8.21875,8.4375,8.140625,8.296875,5.258354663848877,2069600,0.0,0.0,WSM,WSM
2000-02-03,8.296875,8.375,8.0,8.078125,5.119715213775635,1290400,0.0,0.0,WSM,WSM
2000-02-04,8.109375,8.3125,8.0,8.171875,5.17913293838501,1772400,0.0,0.0,WSM,WSM
2000-02-07,8.203125,8.234375,8.0,8.046875,5.099910736083984,576000,0.0,0.0,WSM,WSM
2000-02-08,8.25,8.28125,8.125,8.25,5.228646755218506,943600,0.0,0.0,WSM,WSM
2000-02-09,8.3125,8.375,8.125,8.1875,5.18903398513794,540400,0.0,0.0,WSM,WSM
